Animal_Name,Animal_Species,Latitude,Longitude
Emperor Goose,Anser canagicus,61.204,-165.157
Emperor Goose,Anser canagicus,61.199,-165.113
Emperor Goose,Anser canagicus,61.212,-165.125
Emperor Goose,Anser canagicus,61.207,-165.059
Emperor Goose,Anser canagicus,61.225,-165.167
Emperor Goose,Anser canagicus,61.205,-165.113
Emperor Goose,Anser canagicus,61.204,-165.1
Emperor Goose,Anser canagicus,61.177,-165.101
Emperor Goose,Anser canagicus,61.195,-165.098
Emperor Goose,Anser canagicus,61.213,-165.107
Emperor Goose,Anser canagicus,61.208,-165.109
Emperor Goose,Anser canagicus,61.201,-165.09
Emperor Goose,Anser canagicus,61.195,-165.106
Emperor Goose,Anser canagicus,61.226,-165.128
Emperor Goose,Anser canagicus,61.202,-165.094
Emperor Goose,Anser canagicus,61.199,-165.056
Emperor Goose,Anser canagicus,61.21,-165.072
Emperor Goose,Anser canagicus,61.162,-165.193
Emperor Goose,Anser canagicus,61.21,-165.102
Emperor Goose,Anser canagicus,61.19,-165.107
Emperor Goose,Anser canagicus,61.211,-165.08
Emperor Goose,Anser canagicus,61.209,-165.09
Emperor Goose,Anser canagicus,61.204,-165.134
Emperor Goose,Anser canagicus,61.2,-165.105
Emperor Goose,Anser canagicus,61.206,-165.084
Emperor Goose,Anser canagicus,61.208,-165.069
Emperor Goose,Anser canagicus,61.205,-165.08
Emperor Goose,Anser canagicus,61.2,-165.13
Emperor Goose,Anser canagicus,61.18,-165.089
Emperor Goose,Anser canagicus,61.206,-165.091
Emperor Goose,Anser canagicus,61.233,-165.135
Emperor Goose,Anser canagicus,61.2,-165.014
Emperor Goose,Anser canagicus,61.211,-165.049
Emperor Goose,Anser canagicus,61.172,-164.902
Emperor Goose,Anser canagicus,61.207,-165.082
Emperor Goose,Anser canagicus,61.198,-165.076
Emperor Goose,Anser canagicus,61.207,-165.097
Emperor Goose,Anser canagicus,61.21,-165.098
Emperor Goose,Anser canagicus,61.19,-165.023
Emperor Goose,Anser canagicus,61.213,-165.08
Emperor Goose,Anser canagicus,61.19,-165.077
Emperor Goose,Anser canagicus,61.185,-165.03
Emperor Goose,Anser canagicus,61.2,-165.09
Emperor Goose,Anser canagicus,61.2,-165.063
Emperor Goose,Anser canagicus,61.191,-165.097
Emperor Goose,Anser canagicus,61.209,-165.087
Emperor Goose,Anser canagicus,61.207,-165.097
Emperor Goose,Anser canagicus,61.178,-165.093
Emperor Goose,Anser canagicus,61.21,-165.087
Emperor Goose,Anser canagicus,61.209,-165.077
Emperor Goose,Anser canagicus,61.19,-165.191
Emperor Goose,Anser canagicus,61.203,-165.122
Emperor Goose,Anser canagicus,61.211,-165.101
Emperor Goose,Anser canagicus,61.206,-165.104
Emperor Goose,Anser canagicus,61.208,-165.058
Emperor Goose,Anser canagicus,61.2,-165.066
Emperor Goose,Anser canagicus,61.207,-165.115
Emperor Goose,Anser canagicus,61.196,-165.09
Emperor Goose,Anser canagicus,61.222,-165.09
Emperor Goose,Anser canagicus,61.202,-165.063
Emperor Goose,Anser canagicus,61.208,-165.092
Emperor Goose,Anser canagicus,61.207,-165.083
Emperor Goose,Anser canagicus,61.183,-165.094
Emperor Goose,Anser canagicus,61.23,-164.919
Emperor Goose,Anser canagicus,61.201,-165.086
Emperor Goose,Anser canagicus,61.163,-165.231
Emperor Goose,Anser canagicus,61.198,-164.92
Emperor Goose,Anser canagicus,61.191,-165.077
Emperor Goose,Anser canagicus,61.209,-165.07
Emperor Goose,Anser canagicus,61.203,-165.083
Emperor Goose,Anser canagicus,61.199,-165.08
Emperor Goose,Anser canagicus,61.211,-165.12
Emperor Goose,Anser canagicus,61.21,-165.061
Emperor Goose,Anser canagicus,61.219,-165.129
Emperor Goose,Anser canagicus,61.196,-165.065
Emperor Goose,Anser canagicus,61.195,-165.064
Emperor Goose,Anser canagicus,61.206,-165.111
Emperor Goose,Anser canagicus,61.206,-165.121
Emperor Goose,Anser canagicus,61.2,-165.098
Emperor Goose,Anser canagicus,61.203,-165.044
Emperor Goose,Anser canagicus,61.211,-165.112
Emperor Goose,Anser canagicus,61.201,-165.088
Emperor Goose,Anser canagicus,61.189,-165.081
Emperor Goose,Anser canagicus,61.174,-165.08
Emperor Goose,Anser canagicus,61.202,-165.062
Emperor Goose,Anser canagicus,61.2,-165.084
Emperor Goose,Anser canagicus,61.181,-165.076
Emperor Goose,Anser canagicus,61.198,-165.069
Emperor Goose,Anser canagicus,61.196,-165.087
Emperor Goose,Anser canagicus,61.206,-165.096
Emperor Goose,Anser canagicus,61.236,-164.881
Emperor Goose,Anser canagicus,61.207,-165.083
Emperor Goose,Anser canagicus,61.19,-165.164
Emperor Goose,Anser canagicus,61.209,-165.092
Emperor Goose,Anser canagicus,61.201,-165.095
Emperor Goose,Anser canagicus,61.202,-165.111
Emperor Goose,Anser canagicus,61.198,-165.12
Emperor Goose,Anser canagicus,61.209,-165.083
Emperor Goose,Anser canagicus,61.213,-165.091
Emperor Goose,Anser canagicus,61.208,-165.115
Emperor Goose,Anser canagicus,61.204,-165.152
Emperor Goose,Anser canagicus,61.198,-165.102
Emperor Goose,Anser canagicus,61.201,-165.124
Emperor Goose,Anser canagicus,61.205,-165.087
Emperor Goose,Anser canagicus,61.209,-165.177
Emperor Goose,Anser canagicus,61.207,-165.133
Emperor Goose,Anser canagicus,61.216,-165.104
Emperor Goose,Anser canagicus,61.219,-165.15
Emperor Goose,Anser canagicus,61.23,-165.109
Emperor Goose,Anser canagicus,61.206,-165.093
Emperor Goose,Anser canagicus,61.206,-165.044
Emperor Goose,Anser canagicus,61.206,-165.086
Emperor Goose,Anser canagicus,61.225,-165.231
Emperor Goose,Anser canagicus,61.183,-165.086
Emperor Goose,Anser canagicus,61.197,-165.096
Emperor Goose,Anser canagicus,61.21,-165.13
Emperor Goose,Anser canagicus,61.193,-165.063
Emperor Goose,Anser canagicus,61.201,-165.101
Emperor Goose,Anser canagicus,61.199,-165.105
Emperor Goose,Anser canagicus,61.205,-165.12
Emperor Goose,Anser canagicus,61.218,-165.059
Emperor Goose,Anser canagicus,61.249,-165.149
Emperor Goose,Anser canagicus,61.21,-165.106
Emperor Goose,Anser canagicus,61.206,-165.032
Emperor Goose,Anser canagicus,61.202,-165.09
Emperor Goose,Anser canagicus,61.227,-165.051
Emperor Goose,Anser canagicus,61.2,-165.1
Emperor Goose,Anser canagicus,61.195,-165.079
Emperor Goose,Anser canagicus,61.254,-164.736
Emperor Goose,Anser canagicus,61.205,-165.09
Emperor Goose,Anser canagicus,61.203,-165.103
Emperor Goose,Anser canagicus,61.206,-165.095
Emperor Goose,Anser canagicus,61.212,-165.072
Emperor Goose,Anser canagicus,61.208,-165.085
Emperor Goose,Anser canagicus,61.199,-165.072
Emperor Goose,Anser canagicus,61.217,-165.116
Emperor Goose,Anser canagicus,61.203,-165.093
Emperor Goose,Anser canagicus,61.203,-165.092
Emperor Goose,Anser canagicus,61.198,-165.137
Emperor Goose,Anser canagicus,61.18,-165.124
Emperor Goose,Anser canagicus,61.198,-165.127
Emperor Goose,Anser canagicus,61.199,-165.101
Emperor Goose,Anser canagicus,61.198,-165.117
Emperor Goose,Anser canagicus,61.2,-165.09
Emperor Goose,Anser canagicus,61.296,-164.53
Emperor Goose,Anser canagicus,61.222,-165.108
Emperor Goose,Anser canagicus,61.205,-165.051
Emperor Goose,Anser canagicus,61.2,-165.103
Emperor Goose,Anser canagicus,61.203,-165.107
Emperor Goose,Anser canagicus,61.2,-165.096
Emperor Goose,Anser canagicus,61.221,-165.117
Emperor Goose,Anser canagicus,61.168,-165.153
Emperor Goose,Anser canagicus,61.205,-165.092
Emperor Goose,Anser canagicus,61.197,-165.092
Emperor Goose,Anser canagicus,61.189,-165.115
Emperor Goose,Anser canagicus,61.204,-165.117
Emperor Goose,Anser canagicus,61.205,-165.1
Emperor Goose,Anser canagicus,61.19,-165.137
Emperor Goose,Anser canagicus,61.2,-165.097
Emperor Goose,Anser canagicus,61.2,-165.1
Emperor Goose,Anser canagicus,61.206,-165.091
Emperor Goose,Anser canagicus,61.212,-165.07
Emperor Goose,Anser canagicus,61.201,-165.09
Emperor Goose,Anser canagicus,61.196,-165.065
Emperor Goose,Anser canagicus,61.211,-165.061
Emperor Goose,Anser canagicus,61.172,-165.057
Emperor Goose,Anser canagicus,61.209,-165.097
Emperor Goose,Anser canagicus,61.199,-165.074
Emperor Goose,Anser canagicus,61.235,-164.878
Emperor Goose,Anser canagicus,61.332,-164.582
Emperor Goose,Anser canagicus,61.195,-165.114
Emperor Goose,Anser canagicus,61.209,-164.999
Emperor Goose,Anser canagicus,61.191,-165.1
Emperor Goose,Anser canagicus,61.206,-165.094
Emperor Goose,Anser canagicus,61.202,-165.072
Emperor Goose,Anser canagicus,61.206,-165.062
Emperor Goose,Anser canagicus,61.223,-165.112
Emperor Goose,Anser canagicus,61.199,-165.076
Emperor Goose,Anser canagicus,61.196,-165.064
Emperor Goose,Anser canagicus,61.209,-165.152
Emperor Goose,Anser canagicus,61.189,-165.062
Emperor Goose,Anser canagicus,61.211,-165.083
Emperor Goose,Anser canagicus,61.197,-165.078
Emperor Goose,Anser canagicus,61.189,-165.1
Emperor Goose,Anser canagicus,61.205,-165.076
Emperor Goose,Anser canagicus,61.216,-164.987
Emperor Goose,Anser canagicus,61.212,-165.087
Emperor Goose,Anser canagicus,61.19,-165.083
Emperor Goose,Anser canagicus,61.136,-165.179
Emperor Goose,Anser canagicus,61.231,-164.938
Emperor Goose,Anser canagicus,61.177,-165.148
Emperor Goose,Anser canagicus,61.184,-165.097
Emperor Goose,Anser canagicus,61.186,-165.07
Emperor Goose,Anser canagicus,61.23,-164.952
Emperor Goose,Anser canagicus,61.204,-165.104
Emperor Goose,Anser canagicus,61.212,-165.149
Emperor Goose,Anser canagicus,61.207,-165.105
Emperor Goose,Anser canagicus,61.203,-165.082
Emperor Goose,Anser canagicus,61.206,-165.068
Emperor Goose,Anser canagicus,61.209,-165.099
Emperor Goose,Anser canagicus,61.202,-165.099
Emperor Goose,Anser canagicus,61.205,-165.089
Emperor Goose,Anser canagicus,61.203,-165.091
Emperor Goose,Anser canagicus,61.199,-165.096
Emperor Goose,Anser canagicus,61.201,-165.103
Emperor Goose,Anser canagicus,61.199,-165.1
Emperor Goose,Anser canagicus,61.229,-165.065
Emperor Goose,Anser canagicus,61.203,-165.087
Emperor Goose,Anser canagicus,61.204,-165.104
Emperor Goose,Anser canagicus,61.203,-165.082
Emperor Goose,Anser canagicus,61.2,-165.148
Emperor Goose,Anser canagicus,61.185,-165.122
Emperor Goose,Anser canagicus,61.431,-164.576
Emperor Goose,Anser canagicus,61.785,-166.457
Emperor Goose,Anser canagicus,61.001,-164.53
Emperor Goose,Anser canagicus,61.201,-165.073
Emperor Goose,Anser canagicus,61.448,-166.049
Emperor Goose,Anser canagicus,60.437,-165.59
Emperor Goose,Anser canagicus,61.388,-165.398
Emperor Goose,Anser canagicus,60.732,-165.718
Emperor Goose,Anser canagicus,59.666,-162.072
Emperor Goose,Anser canagicus,61.472,-165.691
Emperor Goose,Anser canagicus,60.81,-164.75
Emperor Goose,Anser canagicus,62.277,-165.322
Emperor Goose,Anser canagicus,61.202,-165.169
Emperor Goose,Anser canagicus,61.845,-162.478
Emperor Goose,Anser canagicus,61.189,-165.148
Emperor Goose,Anser canagicus,61.184,-165.1
Emperor Goose,Anser canagicus,62.009,-162.707
Emperor Goose,Anser canagicus,61.205,-165.172
Emperor Goose,Anser canagicus,61.205,-164.956
Emperor Goose,Anser canagicus,61.199,-165.159
Emperor Goose,Anser canagicus,57.807,-146.216
Emperor Goose,Anser canagicus,61.178,-165.122
Emperor Goose,Anser canagicus,61.171,-165.125
Emperor Goose,Anser canagicus,61.188,-165.13
Emperor Goose,Anser canagicus,61.178,-165.163
Emperor Goose,Anser canagicus,61.187,-165.162
Pelagic Cormorant,Phalacrocorax pelagicus,59.425,-146.377
Pelagic Cormorant,Phalacrocorax pelagicus,59.418,-146.439
Pelagic Cormorant,Phalacrocorax pelagicus,59.424,-146.352
Pelagic Cormorant,Phalacrocorax pelagicus,59.338,-146.477
Pelagic Cormorant,Phalacrocorax pelagicus,59.428,-146.38
Pelagic Cormorant,Phalacrocorax pelagicus,59.434,-146.371
Pelagic Cormorant,Phalacrocorax pelagicus,59.421,-146.393
Pelagic Cormorant,Phalacrocorax pelagicus,59.341,-146.483
Pelagic Cormorant,Phalacrocorax pelagicus,59.42,-146.358
Pelagic Cormorant,Phalacrocorax pelagicus,59.422,-146.369
Pelagic Cormorant,Phalacrocorax pelagicus,59.42,-146.366
Pelagic Cormorant,Phalacrocorax pelagicus,58.729,-150.157
Pelagic Cormorant,Phalacrocorax pelagicus,59.216,-145.888
Pelagic Cormorant,Phalacrocorax pelagicus,59.424,-146.359
Pelagic Cormorant,Phalacrocorax pelagicus,59.418,-146.353
Pelagic Cormorant,Phalacrocorax pelagicus,59.442,-146.384
Pelagic Cormorant,Phalacrocorax pelagicus,59.423,-146.358
Pelagic Cormorant,Phalacrocorax pelagicus,59.423,-146.349
Pelagic Cormorant,Phalacrocorax pelagicus,59.464,-146.296
Pelagic Cormorant,Phalacrocorax pelagicus,59.464,-146.145
Pelagic Cormorant,Phalacrocorax pelagicus,59.473,-146.263
Pelagic Cormorant,Phalacrocorax pelagicus,59.443,-146.215
Pelagic Cormorant,Phalacrocorax pelagicus,59.545,-146.149
Pelagic Cormorant,Phalacrocorax pelagicus,59.434,-146.059
Pelagic Cormorant,Phalacrocorax pelagicus,59.352,-146.414
Pelagic Cormorant,Phalacrocorax pelagicus,59.429,-146.353
Pelagic Cormorant,Phalacrocorax pelagicus,59.491,-146.376
Pelagic Cormorant,Phalacrocorax pelagicus,59.526,-146.127
Pelagic Cormorant,Phalacrocorax pelagicus,59.457,-146.252
Pelagic Cormorant,Phalacrocorax pelagicus,59.465,-146.261
Pelagic Cormorant,Phalacrocorax pelagicus,59.461,-146.304
Pelagic Cormorant,Phalacrocorax pelagicus,59.433,-146.215
Pelagic Cormorant,Phalacrocorax pelagicus,59.518,-146.376
Pelagic Cormorant,Phalacrocorax pelagicus,59.457,-146.134
Pelagic Cormorant,Phalacrocorax pelagicus,58.867,-145.409
Pelagic Cormorant,Phalacrocorax pelagicus,59.938,-147.765
Pelagic Cormorant,Phalacrocorax pelagicus,59.475,-146.33
Pelagic Cormorant,Phalacrocorax pelagicus,59.422,-146.37
Pelagic Cormorant,Phalacrocorax pelagicus,59.424,-146.36
Pelagic Cormorant,Phalacrocorax pelagicus,59.389,-146.189
Pelagic Cormorant,Phalacrocorax pelagicus,59.426,-146.383
Pelagic Cormorant,Phalacrocorax pelagicus,59.417,-146.381
Pelagic Cormorant,Phalacrocorax pelagicus,59.786,-146.386
Pelagic Cormorant,Phalacrocorax pelagicus,59.736,-146.686
Pelagic Cormorant,Phalacrocorax pelagicus,59.431,-146.321
Pelagic Cormorant,Phalacrocorax pelagicus,59.468,-146.297
Pelagic Cormorant,Phalacrocorax pelagicus,59.612,-146.455
Pelagic Cormorant,Phalacrocorax pelagicus,59.472,-146.284
Pelagic Cormorant,Phalacrocorax pelagicus,59.477,-146.292
Pelagic Cormorant,Phalacrocorax pelagicus,59.471,-146.291
Pelagic Cormorant,Phalacrocorax pelagicus,59.465,-146.269
Pelagic Cormorant,Phalacrocorax pelagicus,59.498,-146.752
Pelagic Cormorant,Phalacrocorax pelagicus,59.506,-146.36
Pelagic Cormorant,Phalacrocorax pelagicus,59.479,-146.469
Pelagic Cormorant,Phalacrocorax pelagicus,59.421,-146.356
Pelagic Cormorant,Phalacrocorax pelagicus,59.424,-146.351
Pelagic Cormorant,Phalacrocorax pelagicus,59.41,-146.378
Pelagic Cormorant,Phalacrocorax pelagicus,56.734,-135.369
Pelagic Cormorant,Phalacrocorax pelagicus,56.737,-135.363
Pelagic Cormorant,Phalacrocorax pelagicus,56.696,-135.337
Pelagic Cormorant,Phalacrocorax pelagicus,56.729,-135.37
Pelagic Cormorant,Phalacrocorax pelagicus,56.732,-135.353
Pelagic Cormorant,Phalacrocorax pelagicus,56.727,-135.348
Pelagic Cormorant,Phalacrocorax pelagicus,56.717,-135.351
Pelagic Cormorant,Phalacrocorax pelagicus,56.735,-135.363
Pelagic Cormorant,Phalacrocorax pelagicus,56.738,-135.374
Pelagic Cormorant,Phalacrocorax pelagicus,56.739,-135.467
Pelagic Cormorant,Phalacrocorax pelagicus,56.731,-135.417
Pelagic Cormorant,Phalacrocorax pelagicus,56.73,-135.384
Pelagic Cormorant,Phalacrocorax pelagicus,56.732,-135.365
Pelagic Cormorant,Phalacrocorax pelagicus,56.758,-135.362
Pelagic Cormorant,Phalacrocorax pelagicus,56.745,-135.4
Pelagic Cormorant,Phalacrocorax pelagicus,56.737,-135.384
Pelagic Cormorant,Phalacrocorax pelagicus,56.75,-136.541
Pelagic Cormorant,Phalacrocorax pelagicus,56.856,-134.934
Pelagic Cormorant,Phalacrocorax pelagicus,56.764,-135.348
Pelagic Cormorant,Phalacrocorax pelagicus,56.756,-135.377
Pelagic Cormorant,Phalacrocorax pelagicus,56.899,-135.214
Pelagic Cormorant,Phalacrocorax pelagicus,56.773,-135.397
Pelagic Cormorant,Phalacrocorax pelagicus,56.786,-135.339
Pelagic Cormorant,Phalacrocorax pelagicus,56.756,-135.331
Pelagic Cormorant,Phalacrocorax pelagicus,56.763,-135.273
Pelagic Cormorant,Phalacrocorax pelagicus,56.789,-135.406
Pelagic Cormorant,Phalacrocorax pelagicus,56.744,-135.3
Pelagic Cormorant,Phalacrocorax pelagicus,56.71,-135.358
Pelagic Cormorant,Phalacrocorax pelagicus,56.866,-136.292
Pelagic Cormorant,Phalacrocorax pelagicus,56.675,-135.291
Pelagic Cormorant,Phalacrocorax pelagicus,56.647,-135.134
Pelagic Cormorant,Phalacrocorax pelagicus,56.744,-135.392
Pelagic Cormorant,Phalacrocorax pelagicus,56.695,-135.216
Pelagic Cormorant,Phalacrocorax pelagicus,56.75,-135.351
Pelagic Cormorant,Phalacrocorax pelagicus,56.919,-135.67
Pelagic Cormorant,Phalacrocorax pelagicus,56.763,-135.344
Pelagic Cormorant,Phalacrocorax pelagicus,56.784,-135.529
Pelagic Cormorant,Phalacrocorax pelagicus,61.281,-110.678
Pelagic Cormorant,Phalacrocorax pelagicus,56.62,-135.658
Pelagic Cormorant,Phalacrocorax pelagicus,56.757,-135.343
Pelagic Cormorant,Phalacrocorax pelagicus,56.756,-135.344
Pelagic Cormorant,Phalacrocorax pelagicus,56.73,-135.386
Pelagic Cormorant,Phalacrocorax pelagicus,56.739,-135.371
Pelagic Cormorant,Phalacrocorax pelagicus,56.77,-135.108
Pelagic Cormorant,Phalacrocorax pelagicus,56.742,-135.333
Pelagic Cormorant,Phalacrocorax pelagicus,56.756,-135.356
Pelagic Cormorant,Phalacrocorax pelagicus,56.735,-135.364
Pelagic Cormorant,Phalacrocorax pelagicus,56.819,-135.327
Pelagic Cormorant,Phalacrocorax pelagicus,56.735,-135.327
Pelagic Cormorant,Phalacrocorax pelagicus,56.734,-135.352
Pelagic Cormorant,Phalacrocorax pelagicus,56.531,-135.4
Pelagic Cormorant,Phalacrocorax pelagicus,56.378,-135.051
Pelagic Cormorant,Phalacrocorax pelagicus,56.702,-135.607
Pelagic Cormorant,Phalacrocorax pelagicus,56.633,-135.819
Pelagic Cormorant,Phalacrocorax pelagicus,56.7,-135.362
Pelagic Cormorant,Phalacrocorax pelagicus,56.654,-134.683
Pelagic Cormorant,Phalacrocorax pelagicus,56.739,-135.372
Pelagic Cormorant,Phalacrocorax pelagicus,56.733,-135.366
Pelagic Cormorant,Phalacrocorax pelagicus,56.734,-135.361
Pelagic Cormorant,Phalacrocorax pelagicus,56.729,-135.375
Pelagic Cormorant,Phalacrocorax pelagicus,56.721,-135.372
Pelagic Cormorant,Phalacrocorax pelagicus,56.735,-135.369
Pelagic Cormorant,Phalacrocorax pelagicus,56.73,-135.374
Pelagic Cormorant,Phalacrocorax pelagicus,56.736,-135.376
Pelagic Cormorant,Phalacrocorax pelagicus,56.735,-135.373
Pelagic Cormorant,Phalacrocorax pelagicus,56.693,-135.167
Pelagic Cormorant,Phalacrocorax pelagicus,56.745,-135.278
Pelagic Cormorant,Phalacrocorax pelagicus,56.738,-135.367
Pelagic Cormorant,Phalacrocorax pelagicus,56.974,-134.702
Pelagic Cormorant,Phalacrocorax pelagicus,56.735,-135.367
Pelagic Cormorant,Phalacrocorax pelagicus,56.744,-135.401
Pelagic Cormorant,Phalacrocorax pelagicus,56.751,-135.427
Pelagic Cormorant,Phalacrocorax pelagicus,56.703,-135.447
Pelagic Cormorant,Phalacrocorax pelagicus,56.573,-135.136
Pelagic Cormorant,Phalacrocorax pelagicus,56.737,-135.348
Pelagic Cormorant,Phalacrocorax pelagicus,57.425,-135.965
Pelagic Cormorant,Phalacrocorax pelagicus,56.736,-135.341
Pelagic Cormorant,Phalacrocorax pelagicus,56.815,-136.79
Pelagic Cormorant,Phalacrocorax pelagicus,56.657,-135.514
Pelagic Cormorant,Phalacrocorax pelagicus,56.792,-135.283
Pelagic Cormorant,Phalacrocorax pelagicus,56.868,-135.272
Pelagic Cormorant,Phalacrocorax pelagicus,56.739,-135.37
Pelagic Cormorant,Phalacrocorax pelagicus,56.809,-134.944
Pelagic Cormorant,Phalacrocorax pelagicus,56.738,-135.391
Pelagic Cormorant,Phalacrocorax pelagicus,59.382,-122.874
Pelagic Cormorant,Phalacrocorax pelagicus,56.732,-135.352
Pelagic Cormorant,Phalacrocorax pelagicus,56.732,-135.362
Pelagic Cormorant,Phalacrocorax pelagicus,56.735,-135.356
Pelagic Cormorant,Phalacrocorax pelagicus,55.906,-138.637
Pelagic Cormorant,Phalacrocorax pelagicus,56.743,-135.356
